protocol,flow_duration,total_packets,total_bytes,bytes_per_sec,mean_pkt_len,std_pkt_len,max_pkt_len,min_pkt_len,uplink_packet_count,uplink_byte_count,uplink_mean_size,uplink_std_size,downlink_packet_count,downlink_byte_count,downlink_mean_size,downlink_std_size,uplink_downlink_ratio,uplink_bytes_ratio,iat_mean,iat_std,iat_max,first_10_pkts_len_mean,first_10_pkts_len_std,pkt_len_entropy,label,source_file
tcp,62.30493497848511,49,11344,182.07225485296254,231.51020408163265,355.10642971718903,1414,54,23,3254,141.47826086956522,153.78750714377668,26,8090,311.15384615384613,450.79465667330965,0.8846153846153846,0.40222496909765143,1.2980194787184398,8.55870620301441,59.96937799453735,164.8,162.87283383056857,1.4557390665730812,proxy,1690906066_clear_class_11__type_vmess_url_2-3_global.pcap
tcp,2.034029006958008,17,2144,1054.0655972288514,126.11764705882354,133.47257147309384,609,66,8,1393,174.125,178.14491116784671,9,751,83.44444444444444,39.6403585338397,0.8888888888888888,1.8548601864181091,0.1271268129348755,0.21721255810419499,0.7636771202087402,166.2,162.39384224778968,1.2577148214953864,proxy,1690906066_clear_class_11__type_vmess_url_2-3_global.pcap
tcp,122.07575607299805,6,396,3.2438873428988027,66.0,0.0,66,66,3,198,66.0,0.0,3,198,66.0,0.0,1.0,1.0,24.41515121459961,29.897120802184798,61.43970704078674,66.0,0.0,-0.0,proxy,1690906066_clear_class_11__type_vmess_url_2-3_global.pcap
tcp,32.18089509010315,39,8524,264.8776541526794,218.56410256410257,324.8681622042059,1414,54,18,2851,158.38888888888889,168.71611228098482,21,5673,270.14285714285717,407.2330894164253,0.8571428571428571,0.5025559668605676,0.8468656602658724,4.754626231131751,29.757817029953003,164.4,162.88904198871083,1.132540542697658,proxy,1690906066_clear_class_11__type_vmess_url_2-3_global.pcap
tcp,122.00925207138062,43,11647,95.45997375007272,270.86046511627904,410.73771302634145,1414,66,21,3129,149.0,168.37005728595625,22,8518,387.1818181818182,524.3824624662316,0.9545454545454546,0.3673397511152853,2.904982192175729,12.866304872727543,60.72408103942871,165.8,162.87099189235633,1.2118486281673901,proxy,1690906066_clear_class_11__type_vmess_url_2-3_global.pcap
tcp,76.26980209350586,40,8625,113.08538587035868,215.625,319.7759909295881,1414,54,18,3032,168.44444444444446,182.29134867697135,22,5593,254.22727272727272,394.23538559621755,0.8181818181818182,0.5421062041838012,1.9556359511155348,9.698530162884996,60.003952980041504,166.2,162.88572681484402,1.381019685865786,proxy,1690906066_clear_class_11__type_vmess_url_2-3_global.pcap
tcp,62.26303195953369,35,9955,159.8862067377317,284.42857142857144,402.42232867007385,1414,66,19,2774,146.0,148.65254436896942,16,7181,448.8125,527.4784614974815,1.1875,0.38629717309566913,1.831265645868638,10.362707354348595,61.35959601402283,163.8,162.92992358679848,1.3873881548354847,proxy,1690906066_clear_class_11__type_vmess_url_2-3_global.pcap
tcp,61.762320041656494,45,9522,154.1716696130869,211.6,304.3027293849188,1414,66,18,3082,171.22222222222223,198.0492518865939,27,6440,238.5185185185185,355.489893628327,0.6666666666666666,0.4785714285714286,1.4036890918558294,4.471910333364254,25.582571983337402,164.8,162.87283383056857,1.3078576942132905,proxy,1690906066_clear_class_11__type_vmess_url_2-3_global.pcap
tcp,62.69254112243652,58,13440,214.3795698718307,231.72413793103448,348.2821781605496,1414,54,27,4312,159.7037037037037,235.71590163283187,31,9128,294.4516129032258,412.4368838289803,0.8709677419354839,0.4723926380368098,1.0998691424988865,7.871730941763489,59.998132944107056,164.1,162.90699800806593,1.5793372656338,proxy,1690906066_clear_class_11__type_vmess_url_2-3_global.pcap
tcp,1.6827740669250488,26,8197,4871.1233201843115,315.2692307692308,447.1733064219413,1414,66,8,1370,171.25,178.4381895783523,18,6827,379.27777777777777,511.2436694044952,0.4444444444444444,0.20067379522484255,0.06731096267700196,0.139999309287449,0.575049877166748,163.1,163.00273003848739,1.5537651978285885,proxy,1690906066_clear_class_11__type_vmess_url_2-3_global.pcap
tcp,121.62780809402466,69,28894,237.56080499011728,418.7536231884058,547.7356128802538,1414,66,36,4300,119.44444444444444,111.91500853684668,33,24594,745.2727272727273,639.7610004845926,1.0909090909090908,0.1748393917215581,1.7886442366768331,10.079061741796918,59.94370698928833,165.0,162.86804474788786,1.3160380949123245,proxy,1690906066_clear_class_11__type_vmess_url_2-3_global.pcap
tcp,63.49084401130676,74,21458,337.9699913294373,289.97297297297297,442.7985623701904,1414,66,33,7475,226.5151515151515,360.0714677555606,41,13983,341.0487804878049,493.6394927879821,0.8048780487804879,0.5345777014946721,0.8697375891959831,6.969332922350227,59.99946689605713,239.1,373.97338140568246,1.104898417406838,proxy,1690906066_clear_class_11__type_vmess_url_2-3_global.pcap
tcp,122.92143487930298,49,12065,98.15212466277073,246.22448979591837,354.97106897381536,1414,66,22,3848,174.9090909090909,190.7041757398828,27,8217,304.3333333333333,437.6309116308111,0.8148148148148148,0.46829743215285385,2.5608632266521454,12.14653208390733,61.4592399597168,219.0,205.78192340436513,1.5199277814246457,proxy,1690906066_clear_class_11__type_vmess_url_2-3_global.pcap
tcp,122.7919499874115,458,332234,2705.665966165211,725.4017467248908,665.1972654170688,1414,66,225,17799,79.10666666666667,48.923497649107446,233,314435,1349.5064377682404,273.14523358111717,0.9656652360515021,0.05660629382861323,0.26869135664641464,4.003329597192877,61.15919208526611,165.1,162.63791070964973,1.1265224495714028,proxy,1690906066_clear_class_11__type_vmess_url_2-3_global.pcap
tcp,122.76618099212646,35,10892,88.72150222461146,311.2,443.02626816670164,1414,66,18,3050,169.44444444444446,220.00409648262416,17,7842,461.29411764705884,555.9101455859552,1.0588235294117647,0.3889313950522826,3.6107700291801903,14.233841931096883,60.969444036483765,165.4,162.62914867882694,1.4693857385344486,proxy,1690906066_clear_class_11__type_vmess_url_2-3_global.pcap
tcp,62.27308893203735,30,9005,144.6049995982653,300.1666666666667,444.3251874722186,1414,66,13,1828,140.6153846153846,148.34706627030383,17,7177,422.1764705882353,545.1741475997121,0.7647058823529411,0.2547025219451024,2.1473478942081847,10.983224635035244,60.2612099647522,166.1,162.8812143864356,1.2803301792260264,proxy,1690906066_clear_class_11__type_vmess_url_2-3_global.pcap
tcp,122.31968307495117,33,11666,95.37303978176332,353.5151515151515,495.93811449292264,1414,66,15,3283,218.86666666666667,331.87424659885187,18,8383,465.72222222222223,575.7031261910715,0.8333333333333334,0.3916259095789097,3.822490096092224,14.583290006397444,60.46188712120056,166.1,162.8812143864356,1.479195165911541,proxy,1690906066_clear_class_11__type_vmess_url_2-3_global.pcap
tcp,98.8848021030426,62,15238,154.09850326768404,245.7741935483871,381.2477993317698,1414,54,30,5808,193.6,306.4787757741145,32,9430,294.6875,434.2950780791212,0.9375,0.6159066808059385,1.6210623295580755,8.909071018098988,59.823163986206055,164.8,162.87283383056857,1.3872704754539902,proxy,1690906066_clear_class_11__type_vmess_url_2-3_global.pcap
tcp,1.4370911121368408,8,544,378.5424566373631,68.0,2.8284271247461903,74,66,2,140,70.0,4.0,6,404,67.33333333333333,1.8856180831641267,0.3333333333333333,0.3465346534653465,0.20529873030526297,0.25882307000548926,0.6560890674591064,68.0,2.8284271247461903,1.2987949406953985,proxy,1690906066_clear_class_11__type_vmess_url_2-3_global.pcap
tcp,61.79615592956543,41,9637,155.9482115842957,235.0487804878049,352.1128526979642,1414,54,18,2914,161.88888888888889,164.80253803631143,23,6723,292.30434782608694,438.5104663648648,0.782608695652174,0.4334374535177748,1.5449038982391357,9.41832938069788,60.36073398590088,166.0,162.87725439729147,1.4792029857356541,proxy,1690906066_clear_class_11__type_vmess_url_2-3_global.pcap
tcp,123.4838228225708,44,13182,106.75082532017747,299.59090909090907,452.176118050851,1414,66,23,6570,285.6521739130435,436.93374372817397,21,6612,314.85714285714283,467.8249861722594,1.0952380952380953,0.9936479128856625,2.871716809827228,12.839947194414712,61.453125953674316,165.4,162.865097550089,1.1302609003000592,proxy,1690906066_clear_class_11__type_vmess_url_2-3_global.pcap
tcp,123.36749196052551,35,7906,64.08495361589843,225.88571428571427,329.2091624682722,1414,66,17,3433,201.94117647058823,296.0638783593908,18,4473,248.5,356.2292099196808,0.9444444444444444,0.7674938520008943,3.6284556458978092,14.343180069678164,61.453063011169434,164.6,162.8798330058083,1.226256222156026,proxy,1690906066_clear_class_11__type_vmess_url_2-3_global.pcap
tcp,125.11340093612671,44,11648,93.09953940063203,264.72727272727275,392.61665108696525,1414,66,21,3766,179.33333333333334,269.8167514537957,23,7882,342.69565217391306,464.4177687106082,0.9130434782608695,0.477797513321492,2.9096139752587606,12.67906235724851,60.42168998718262,164.7,162.87605717231736,1.5331841754063094,proxy,1690906066_clear_class_11__type_vmess_url_2-3_global.pcap
tcp,64.08192706108093,43,11891,185.55933857397676,276.5348837209302,411.5637987129492,1414,54,21,5959,283.76190476190476,405.2621614475422,22,5932,269.6363636363636,417.37355684136634,0.9545454545454546,1.0045515846257587,1.5257601681209745,9.131999875187429,59.93185496330261,165.5,162.62733472574652,1.3895185774464438,proxy,1690906066_clear_class_11__type_vmess_url_2-3_global.pcap
tcp,126.54076504707336,72,28684,226.67794041967034,398.3888888888889,516.0659291310332,1414,66,33,4034,122.24242424242425,121.71776352595134,39,24650,632.0512820512821,600.0133737277882,0.8461538461538461,0.16365111561866125,1.782264296437653,10.037504847737884,61.18676686286926,164.1,162.90699800806593,1.6727137960410123,proxy,1690906066_clear_class_11__type_vmess_url_2-3_global.pcap
tcp,4.474743843078613,44,12061,2695.349817320953,274.1136363636364,407.304008412138,1414,54,23,3363,146.2173913043478,189.05507744104148,21,8698,414.1904761904762,520.4903017300239,1.0952380952380953,0.38664060703610026,0.10406381030415379,0.3867102792974829,2.396048069000244,177.9,159.4775532794506,1.3579542109366392,proxy,1690906066_clear_class_11__type_vmess_url_2-3_global.pcap
tcp,126.52585411071777,198,112086,885.8742806977456,566.0909090909091,628.0473521829562,1414,66,97,8409,86.69072164948453,72.45707735095385,101,103677,1026.5049504950496,579.2405855221875,0.9603960396039604,0.08110767093955265,0.6422632188361308,6.067101139503883,60.68526315689087,165.5,162.86574225416467,1.3763295845759715,proxy,1690906066_clear_class_11__type_vmess_url_2-3_global.pcap
tcp,13.845879077911377,36,10970,792.2935003455774,304.72222222222223,444.94410454891914,1414,54,16,3609,225.5625,292.35893366502415,20,7361,368.05,528.1600585996636,0.8,0.49028664583616355,0.3955965450831822,1.6728665449868445,9.98540186882019,165.0,162.86804474788786,1.5351668834831016,proxy,1690906066_clear_class_11__type_vmess_url_2-3_global.pcap
tcp,0.8853051662445068,7,478,539.9268164532366,68.28571428571429,2.913725436338734,74,66,2,140,70.0,4.0,5,338,67.6,1.9595917942265424,0.4,0.41420118343195267,0.14755086104075113,0.1667365335811162,0.4036381244659424,68.28571428571429,2.913725436338734,1.3787834934861753,proxy,1690906066_clear_class_11__type_vmess_url_2-3_global.pcap
tcp,61.8708291053772,55,12125,195.9728061725007,220.45454545454547,340.8190572020087,1414,54,28,3825,136.60714285714286,181.49032624470144,27,8300,307.4074074074074,433.13638766040043,1.037037037037037,0.4608433734939759,1.1457560945440222,8.08053742574355,59.97002100944519,165.1,162.86647905569765,1.3296895365554193,proxy,1690906066_clear_class_11__type_vmess_url_2-3_global.pcap
tcp,31.93618106842041,60,19489,610.2482935654255,324.81666666666666,448.4507587857953,1414,54,29,9248,318.8965517241379,452.62089981973503,31,10241,330.35483870967744,444.4428587958764,0.9354838709677419,0.9030368128112489,0.5412912045494985,3.871962125845423,30.023571014404297,164.9,162.87016301336473,1.77277670399983,proxy,1690906066_clear_class_11__type_vmess_url_2-3_global.pcap
tcp,1.5817561149597168,15,1987,1256.1987155969387,132.46666666666667,140.5104345670535,609,66,8,1384,173.0,178.22107058369951,7,603,86.14285714285714,44.53065900968382,1.1428571428571428,2.295190713101161,0.11298257963997978,0.14337745844993802,0.47180604934692383,164.5,162.88416129261924,1.3699740752745009,proxy,1690906066_clear_class_11__type_vmess_url_2-3_global.pcap
tcp,2.537919044494629,36,9096,3584.0386712615846,252.66666666666666,396.8389681806295,1414,66,16,2086,130.375,137.96642481053135,20,7010,350.5,496.6918058514757,0.8,0.29757489300998574,0.07251197269984654,0.16992280127159484,0.8258259296417236,165.5,162.86574225416467,1.3395989580328516,proxy,1690906066_clear_class_11__type_vmess_url_2-3_global.pcap
tcp,1.547438144683838,15,1998,1291.1663105010364,133.2,140.6651816667271,609,66,8,1395,174.375,178.13473657599744,7,603,86.14285714285714,44.53065900968382,1.1428571428571428,2.3134328358208953,0.11053129604884557,0.14405629424049907,0.484266996383667,165.6,162.86693955496307,1.3699740752745009,proxy,1690906066_clear_class_11__type_vmess_url_2-3_global.pcap
tcp,2.3461809158325195,25,8107,3455.40275487379,324.28,453.55842137479925,1414,66,8,1385,173.125,178.21015508382231,17,6722,395.4117647058824,521.3112493368247,0.47058823529411764,0.20603986908658137,0.09775753815968831,0.18503991541459308,0.7985019683837891,164.6,162.8798330058083,1.573660689688186,proxy,1690906066_clear_class_11__type_vmess_url_2-3_global.pcap
tcp,2.3762519359588623,18,2193,922.8819414365183,121.83333333333333,130.4552924696171,609,66,8,1384,173.0,178.22107058369951,10,809,80.9,38.12204086876777,0.8,1.7107540173053153,0.13977952564463897,0.23714822457961726,0.9255878925323486,165.3,162.41739438865528,1.2086489509530647,proxy,1690906066_clear_class_11__type_vmess_url_2-3_global.pcap
tcp,62.462315797805786,51,11353,181.7575902364929,222.6078431372549,341.946967475859,1414,54,24,3236,134.83333333333334,140.6039552154285,27,8117,300.6296296296296,436.2968024898026,0.8888888888888888,0.3986694591597881,1.2492463159561158,8.415351799008548,60.15258002281189,163.9,162.92172967409843,1.4564559883487198,proxy,1690906066_clear_class_11__type_vmess_url_2-3_global.pcap
