protocol,flow_duration,total_packets,total_bytes,bytes_per_sec,mean_pkt_len,std_pkt_len,max_pkt_len,min_pkt_len,uplink_packet_count,uplink_byte_count,uplink_mean_size,uplink_std_size,downlink_packet_count,downlink_byte_count,downlink_mean_size,downlink_std_size,uplink_downlink_ratio,uplink_bytes_ratio,iat_mean,iat_std,iat_max,first_10_pkts_len_mean,first_10_pkts_len_std,pkt_len_entropy,label,source_file
udp,0.19022083282470703,37,14018,73693.29527075468,378.86486486486484,456.42382876907834,1494,122,16,2736,171.0,122.95934287397603,21,11282,537.2380952380952,545.4568993283917,0.7619047619047619,0.24251019322815104,0.005283912022908528,0.010162996982595521,0.040550947189331055,462.0,536.5966828074882,1.2267283569863447,vpn,vpn_www_zhihu_com_012.pcap
udp,0.2680070400238037,33,12186,45468.95484132682,369.27272727272725,449.55083797371014,1494,122,13,2834,218.0,183.397005260341,20,9352,467.6,535.7736835642453,0.65,0.30303678357570574,0.008375220000743866,0.013574557544453619,0.05848193168640137,374.4,423.7601208230901,1.0414727634685104,vpn,vpn_www_gitee_com_007.pcap
udp,0.2808411121368408,31,11290,40200.66689701367,364.19354838709677,459.4131894798561,1494,122,14,2588,184.85714285714286,135.55750342453888,17,8702,511.88235294117646,566.9603038654202,0.8235294117647058,0.2974028958860032,0.009361370404561361,0.013759713893362483,0.04291701316833496,599.2,603.3693396254073,1.2511644549200616,vpn,vpn_www_bing_com_001.pcap
udp,0.11161589622497559,365,241070,2159817.8051098897,660.4657534246576,631.2394348974387,1494,122,103,13286,128.9902912621359,51.50539516383818,262,227784,869.4045801526718,631.9547377094133,0.3931297709923664,0.05832718715976539,0.0003066370775411417,0.001424689263558063,0.01524496078491211,462.0,536.5966828074882,1.3732299364949156,vpn,vpn_www_jd_com_011.pcap
udp,1.221252202987671,173,110378,90381.00380082944,638.0231213872833,624.0008147482196,1494,122,56,7616,136.0,69.35210368629264,117,102762,878.3076923076923,628.5525695404253,0.47863247863247865,0.0741129989684903,0.007100303505742272,0.033552804357654016,0.19783997535705566,406.4,459.83109942673514,1.283924648057005,vpn,vpn_www_ietf_org_008.pcap
udp,2.542325019836426,803,484238,190470.5323755796,603.0361145703612,626.2637057037475,1494,122,262,32700,124.80916030534351,32.48372804720129,541,451538,834.6358595194085,645.9415132705287,0.48428835489833644,0.07241915409112855,0.003169981321491803,0.04446664784900775,1.2167558670043945,599.2,603.3693396254073,1.1418715763797336,vpn,vpn_wlj_xa_gov_cn_020.pcap
udp,2.006272077560425,111,67790,33789.0362719053,610.7207207207207,621.4879438455959,1494,122,39,5574,142.92307692307693,82.15787947460252,72,62216,864.1111111111111,639.5828405113314,0.5416666666666666,0.08959110196733959,0.018238837068731136,0.06923294627106662,0.47662901878356934,462.0,536.5966828074882,1.1325144546653862,vpn,vpn_www_python_org_010.pcap
udp,0.5853068828582764,206,130468,222905.28920978185,633.3398058252427,617.4256852164566,1494,122,56,7600,135.71428571428572,70.03206262790184,150,122868,819.12,628.2836081473611,0.37333333333333335,0.06185499886056581,0.0028551555261379334,0.011381036728355883,0.09017300605773926,599.2,603.3693396254073,1.376277717253145,vpn,vpn_yz_chsi_com_cn_018.pcap
udp,0.1490020751953125,188,123336,827746.860829493,656.0425531914893,628.5685851793202,1494,122,54,7372,136.5185185185185,70.57140873709798,134,115964,865.4029850746268,632.2267697189817,0.40298507462686567,0.06357145320961678,0.0007968025411514037,0.002806742088926255,0.017280101776123047,586.8,599.3511157910694,1.3408122678625143,vpn,vpn_www_taobao_com_002.pcap
udp,0.2108778953552246,28,8640,40971.577345486534,308.57142857142856,396.48197838448283,1494,74,12,2228,185.66666666666666,139.45090733141737,16,6412,400.75,490.597021495239,0.75,0.34747348721147847,0.0078102924205638745,0.012583623397934736,0.03555107116699219,321.6,419.23148736706315,1.2988311406878197,vpn,vpn_www_qq_com_006.pcap
